unit,x,y,food,frozen food,office supplies,furniture,daily necessities
A3482,122,17,0,0,0,0,0
A3483,123,17,0,0,0,0,0
A3484,124,17,0,0,0,0,0
A3485,125,17,0,0,0,0,0
A3486,126,17,0,0,0,0,0
A3487,127,17,0,0,0,0,0
A3488,128,17,0,0,0,0,0
A3489,129,17,0,0,0,0,0
A3490,130,17,0,0,0,0,0
A3491,131,17,0,0,0,0,0
A3492,132,17,0,0,0,0,0
A3493,133,17,0,0,0,0,0
A3494,134,17,0,0,0,0,0
A3495,135,17,0,0,0,0,0
A3496,136,17,0,0,0,0,0
A3497,137,17,0,0,0,0,0
A3498,138,17,0,0,0,0,0
A3499,139,17,0,0,0,0,0
A3500,140,17,0,0,0,0,0
A3501,141,17,0,0,0,0,0
A3502,142,17,0,0,0,0,0
A3503,143,17,0,0,0,0,0
A3504,144,17,0,0,0,0,0
A3505,145,17,0,0,0,0,0
A3506,146,17,0,0,0,0,0
A3507,147,17,0,0,0,0,0
A3508,148,17,0,0,0,0,0
A3509,149,17,0,0,0,0,0
A3510,150,17,0,0,0,0,0
A3511,151,17,0,0,0,0,0
A3512,152,17,0,0,0,0,0
A3513,153,17,0,0,0,0,0
A3514,154,17,0,0,0,0,0
A3515,155,17,0,0,0,0,0
A3516,156,17,0,0,0,0,0
A3517,157,17,0,0,0,0,0
A3518,158,17,0,0,0,0,0
A3519,159,17,0,0,0,0,0
A3520,160,17,0,0,0,0,0
A3521,161,17,0,0,0,0,0
A3522,162,17,0,0,0,0,0
A3523,163,17,0,0,0,0,0
A3524,164,17,0,0,0,0,0
A3525,165,17,0,0,0,0,0
A3526,166,17,0,0,0,0,0
A3527,167,17,0,0,0,0,0
A3528,168,17,0,0,0,0,0
A3529,169,17,0,0,0,0,0
A3530,170,17,0,0,0,0,0
A3531,171,17,0,0,0,0,0
A3532,172,17,0,0,0,0,0
A3533,173,17,0,0,0,0,0
A3534,174,17,0,0,0,0,0
A3535,175,17,0,0,0,0,0
A3536,176,17,0,0,0,0,0
A3537,177,17,0,0,0,0,0
A3538,178,17,0,0,0,0,0
A3539,179,17,0,0,0,0,0
A3540,180,17,0,0,0,0,0
A3541,181,17,0,0,0,0,0
A3542,182,17,0,0,0,0,0
A3543,183,17,0,0,0,0,0
A3544,184,17,0,0,0,0,0
A3545,185,17,0,0,0,0,0
A3546,186,17,0,0,0,0,0
A3547,187,17,0,0,0,0,0
A3548,188,17,0,0,0,0,0
A3549,189,17,0,0,0,0,0
A3550,190,17,0,0,0,0,0
A3551,191,17,0,0,0,0,0
A3552,192,17,0,0,0,0,0
A3553,193,17,0,0,0,0,0
A3554,194,17,0,0,0,0,0
A3555,195,17,0,0,0,0,0
A3556,196,17,0,0,0,0,0
A3557,197,17,0,0,0,0,0
A3558,198,17,0,0,0,0,0
A3559,199,17,0,0,0,0,0
A3560,200,17,0,0,0,0,0
A3561,201,17,0,0,0,0,0
A3562,202,17,0,0,0,0,0
A3563,203,17,0,0,0,0,0
A3564,204,17,0,0,0,0,0
A3565,205,17,0,0,0,0,0
A3566,206,17,0,0,0,0,0
A3567,207,17,0,0,0,0,0
A3568,208,17,0,0,0,0,0
A3569,209,17,0,0,0,0,0
A3570,210,17,0,0,0,0,0
A3571,1,18,0,0,0,0,0
A3572,2,18,0,0,0,0,0
A3573,3,18,0,0,0,0,0
A3574,4,18,0,0,0,0,0
A3575,5,18,0,0,0,0,0
A3576,6,18,0,0,0,0,0
A3577,7,18,0,0,0,0,0
A3578,8,18,0,0,0,0,0
A3579,9,18,0,0,0,0,0
A3580,10,18,0,0,0,0,0
A3581,11,18,0,0,0,0,0
A3582,12,18,0,0,0,0,0
A3583,13,18,0,0,0,0,0
A3584,14,18,0,0,0,0,0
A3585,15,18,0,0,0,0,0
A3586,16,18,0,0,0,0,0
A3587,17,18,0,0,0,0,0
A3588,18,18,0,0,0,0,0
A3589,19,18,0,0,0,0,0
A3590,20,18,0,0,0,0,0
A3591,21,18,0,0,0,0,0
A3592,22,18,0,0,0,0,0
A3593,23,18,0,0,0,0,0
A3594,24,18,0,0,0,0,0
A3595,25,18,0,0,0,0,0
A3596,26,18,0,0,0,0,0
A3597,27,18,0,0,0,0,0
A3598,28,18,0,0,0,0,0
A3599,29,18,0,0,0,0,0
A3600,30,18,0,0,0,0,0
A3601,31,18,0,0,0,0,0
A3602,32,18,0,0,0,0,0
A3603,33,18,0,0,0,0,0
A3604,34,18,0,0,0,0,0
A3605,35,18,0,0,0,0,0
A3606,36,18,0,0,0,0,0
A3607,37,18,0,0,0,0,0
A3608,38,18,0,0,0,0,0
A3609,39,18,0,0,0,0,0
A3610,40,18,0,0,0,0,0
A3611,41,18,0,0,0,0,0
A3612,42,18,0,0,0,0,0
A3613,43,18,0,0,0,0,0
A3614,44,18,0,0,0,0,0
A3615,45,18,0,0,0,0,0
A3616,46,18,0,0,0,0,0
A3617,47,18,0,0,0,0,0
A3618,48,18,0,0,0,0,0
A3619,49,18,0,0,0,0,0
A3620,50,18,0,0,0,0,0
A3621,51,18,0,0,0,0,0
A3622,52,18,0,0,0,0,0
A3623,53,18,0,0,0,0,0
A3624,54,18,0,0,0,0,0
A3625,55,18,0,0,0,0,0
A3626,56,18,0,0,0,0,0
A3627,57,18,0,0,0,0,0
A3628,58,18,0,0,0,0,0
A3629,59,18,0,0,0,0,0
A3630,60,18,0,0,0,0,0
A3631,61,18,95040,78120,92520,41.04,5.4
A3632,62,18,95040,78120,92520,41.04,5.4
A3633,63,18,0,0,0,0,0
A3634,64,18,0,0,0,0,0
A3635,65,18,0,0,0,0,0
A3636,66,18,95040,78120,92520,41.04,5.4
A3637,67,18,0,0,0,0,0
A3638,68,18,0,0,0,0,0
A3639,69,18,0,0,0,0,0
A3640,70,18,0,0,0,0,0
A3641,71,18,0,0,0,0,0
A3642,72,18,0,0,0,0,0
A3643,73,18,0,0,0,0,0
A3644,74,18,0,0,0,0,0
A3645,75,18,0,0,0,0,0
A3646,76,18,0,0,0,0,0
A3647,77,18,0,0,0,0,0
A3648,78,18,0,0,0,0,0
A3649,79,18,0,0,0,0,0
A3650,80,18,0,0,0,0,0
A3651,81,18,0,0,0,0,0
A3652,82,18,0,0,0,0,0
A3653,83,18,0,0,0,0,0
A3654,84,18,0,0,0,0,0
A3655,85,18,0,0,0,0,0
A3656,86,18,0,0,0,0,0
A3657,87,18,0,0,0,0,0
A3658,88,18,0,0,0,0,0
A3659,89,18,0,0,0,0,0
A3660,90,18,0,0,0,0,0
A3661,91,18,0,0,0,0,0
A3662,92,18,0,0,0,0,0
A3663,93,18,0,0,0,0,0
A3664,94,18,0,0,0,0,0
A3665,95,18,0,0,0,0,0
A3666,96,18,0,0,0,0,0
A3667,97,18,0,0,0,0,0
A3668,98,18,0,0,0,0,0
A3669,99,18,0,0,0,0,0
A3670,100,18,0,0,0,0,0
A3671,101,18,0,0,0,0,0
A3672,102,18,0,0,0,0,0
A3673,103,18,0,0,0,0,0
A3674,104,18,18285,11236,19345,4.028,1.696
A3675,105,18,18285,11236,19345,4.028,1.696
A3676,106,18,18285,11236,19345,4.028,1.696
A3677,107,18,1035,650,1610,0.23,0.215
A3678,108,18,0,0,0,0,0
A3679,109,18,0,0,0,0,0
A3680,110,18,0,0,0,0,0
A3681,111,18,0,0,0,0,0
A3682,112,18,0,0,0,0,0
A3683,113,18,0,0,0,0,0
A3684,114,18,0,0,0,0,0
A3685,115,18,0,0,0,0,0
A3686,116,18,0,0,0,0,0
A3687,117,18,0,0,0,0,0
A3688,118,18,0,0,0,0,0
A3689,119,18,0,0,0,0,0
A3690,120,18,0,0,0,0,0
A3691,121,18,0,0,0,0,0
A3692,122,18,0,0,0,0,0
A3693,123,18,0,0,0,0,0
A3694,124,18,0,0,0,0,0
A3695,125,18,0,0,0,0,0
A3696,126,18,0,0,0,0,0
A3697,127,18,0,0,0,0,0
A3698,128,18,0,0,0,0,0
A3699,129,18,0,0,0,0,0
A3700,130,18,0,0,0,0,0
A3701,131,18,0,0,0,0,0
A3702,132,18,0,0,0,0,0
A3703,133,18,0,0,0,0,0
A3704,134,18,0,0,0,0,0
A3705,135,18,0,0,0,0,0
A3706,136,18,0,0,0,0,0
A3707,137,18,0,0,0,0,0
A3708,138,18,0,0,0,0,0
A3709,139,18,0,0,0,0,0
A3710,140,18,0,0,0,0,0
A3711,141,18,0,0,0,0,0
A3712,142,18,0,0,0,0,0
A3713,143,18,0,0,0,0,0
A3714,144,18,0,0,0,0,0
A3715,145,18,0,0,0,0,0
A3716,146,18,0,0,0,0,0
A3717,147,18,0,0,0,0,0
A3718,148,18,0,0,0,0,0
A3719,149,18,0,0,0,0,0
A3720,150,18,0,0,0,0,0
A3721,151,18,0,0,0,0,0
A3722,152,18,0,0,0,0,0
A3723,153,18,0,0,0,0,0
A3724,154,18,0,0,0,0,0
A3725,155,18,0,0,0,0,0
A3726,156,18,0,0,0,0,0
A3727,157,18,0,0,0,0,0
A3728,158,18,0,0,0,0,0
A3729,159,18,0,0,0,0,0
A3730,160,18,0,0,0,0,0
A3731,161,18,0,0,0,0,0
A3732,162,18,0,0,0,0,0
A3733,163,18,0,0,0,0,0
A3734,164,18,0,0,0,0,0
A3735,165,18,0,0,0,0,0
A3736,166,18,0,0,0,0,0
A3737,167,18,0,0,0,0,0
A3738,168,18,0,0,0,0,0
A3739,169,18,0,0,0,0,0
A3740,170,18,0,0,0,0,0
A3741,171,18,0,0,0,0,0
A3742,172,18,0,0,0,0,0
A3743,173,18,0,0,0,0,0
A3744,174,18,0,0,0,0,0
A3745,175,18,0,0,0,0,0
A3746,176,18,0,0,0,0,0
A3747,177,18,0,0,0,0,0
A3748,178,18,0,0,0,0,0
A3749,179,18,0,0,0,0,0
A3750,180,18,0,0,0,0,0
A3751,181,18,0,0,0,0,0
A3752,182,18,0,0,0,0,0
A3753,183,18,0,0,0,0,0
A3754,184,18,0,0,0,0,0
A3755,185,18,0,0,0,0,0
A3756,186,18,0,0,0,0,0
A3757,187,18,0,0,0,0,0
A3758,188,18,0,0,0,0,0
A3759,189,18,0,0,0,0,0
A3760,190,18,0,0,0,0,0
A3761,191,18,0,0,0,0,0
A3762,192,18,0,0,0,0,0
A3763,193,18,0,0,0,0,0
A3764,194,18,0,0,0,0,0
A3765,195,18,0,0,0,0,0
A3766,196,18,0,0,0,0,0
A3767,197,18,0,0,0,0,0
A3768,198,18,0,0,0,0,0
A3769,199,18,0,0,0,0,0
A3770,200,18,0,0,0,0,0
A3771,201,18,0,0,0,0,0
A3772,202,18,0,0,0,0,0
A3773,203,18,0,0,0,0,0
A3774,204,18,0,0,0,0,0
A3775,205,18,0,0,0,0,0
A3776,206,18,0,0,0,0,0
A3777,207,18,0,0,0,0,0
A3778,208,18,0,0,0,0,0
A3779,209,18,0,0,0,0,0
A3780,210,18,0,0,0,0,0
A3781,1,19,0,0,0,0,0
A3782,2,19,0,0,0,0,0
A3783,3,19,0,0,0,0,0
A3784,4,19,0,0,0,0,0
A3785,5,19,0,0,0,0,0
A3786,6,19,0,0,0,0,0
A3787,7,19,0,0,0,0,0
A3788,8,19,0,0,0,0,0
A3789,9,19,0,0,0,0,0
A3790,10,19,0,0,0,0,0
A3791,11,19,0,0,0,0,0
A3792,12,19,0,0,0,0,0
A3793,13,19,0,0,0,0,0
A3794,14,19,0,0,0,0,0
A3795,15,19,0,0,0,0,0
A3796,16,19,0,0,0,0,0
A3797,17,19,0,0,0,0,0
A3798,18,19,0,0,0,0,0
A3799,19,19,0,0,0,0,0
A3800,20,19,0,0,0,0,0
A3801,21,19,0,0,0,0,0
A3802,22,19,0,0,0,0,0
A3803,23,19,0,0,0,0,0
A3804,24,19,0,0,0,0,0
A3805,25,19,0,0,0,0,0
A3806,26,19,0,0,0,0,0
A3807,27,19,0,0,0,0,0
A3808,28,19,0,0,0,0,0
A3809,29,19,0,0,0,0,0
A3810,30,19,0,0,0,0,0
A3811,31,19,0,0,0,0,0
A3812,32,19,0,0,0,0,0
A3813,33,19,0,0,0,0,0
A3814,34,19,0,0,0,0,0
A3815,35,19,0,0,0,0,0
A3816,36,19,0,0,0,0,0
A3817,37,19,0,0,0,0,0
A3818,38,19,0,0,0,0,0
A3819,39,19,0,0,0,0,0
A3820,40,19,0,0,0,0,0
A3821,41,19,0,0,0,0,0
A3822,42,19,0,0,0,0,0
A3823,43,19,0,0,0,0,0
A3824,44,19,0,0,0,0,0
A3825,45,19,0,0,0,0,0
A3826,46,19,0,0,0,0,0
A3827,47,19,0,0,0,0,0
A3828,48,19,0,0,0,0,0
A3829,49,19,0,0,0,0,0
A3830,50,19,0,0,0,0,0
A3831,51,19,0,0,0,0,0
A3832,52,19,0,0,0,0,0
A3833,53,19,0,0,0,0,0
A3834,54,19,0,0,0,0,0
A3835,55,19,0,0,0,0,0
A3836,56,19,0,0,0,0,0
A3837,57,19,0,0,0,0,0
A3838,58,19,0,0,0,0,0
A3839,59,19,0,0,0,0,0
A3840,60,19,95040,78120,92520,41.04,5.4
A3841,61,19,95040,78120,92520,41.04,5.4
A3842,62,19,0,0,0,0,0
A3843,63,19,0,0,0,0,0
A3844,64,19,0,0,0,0,0
A3845,65,19,0,0,0,0,0
A3846,66,19,95040,78120,92520,41.04,5.4
A3847,67,19,95040,78120,92520,41.04,5.4
A3848,68,19,0,0,0,0,0
A3849,69,19,0,0,0,0,0
A3850,70,19,0,0,0,0,0
A3851,71,19,0,0,0,0,0
A3852,72,19,0,0,0,0,0
A3853,73,19,0,0,0,0,0
A3854,74,19,0,0,0,0,0
A3855,75,19,0,0,0,0,0
A3856,76,19,0,0,0,0,0
A3857,77,19,0,0,0,0,0
A3858,78,19,0,0,0,0,0
A3859,79,19,0,0,0,0,0
A3860,80,19,0,0,0,0,0
A3861,81,19,0,0,0,0,0
A3862,82,19,0,0,0,0,0
A3863,83,19,0,0,0,0,0
A3864,84,19,0,0,0,0,0
A3865,85,19,0,0,0,0,0
A3866,86,19,0,0,0,0,0
A3867,87,19,0,0,0,0,0
A3868,88,19,0,0,0,0,0
A3869,89,19,0,0,0,0,0
A3870,90,19,0,0,0,0,0
A3871,91,19,0,0,0,0,0
A3872,92,19,0,0,0,0,0
A3873,93,19,0,0,0,0,0
A3874,94,19,0,0,0,0,0
A3875,95,19,0,0,0,0,0
A3876,96,19,0,0,0,0,0
A3877,97,19,0,0,0,0,0
A3878,98,19,0,0,0,0,0
A3879,99,19,0,0,0,0,0
A3880,100,19,0,0,0,0,0
A3881,101,19,0,0,0,0,0
A3882,102,19,0,0,0,0,0
A3883,103,19,0,0,0,0,0
A3884,104,19,18285,11236,19345,4.028,1.696
A3885,105,19,18285,11236,19345,4.028,1.696
A3886,106,19,18285,11236,19345,4.028,1.696
A3887,107,19,0,0,0,0,0
A3888,108,19,0,0,0,0,0
A3889,109,19,0,0,0,0,0
A3890,110,19,0,0,0,0,0
A3891,111,19,0,0,0,0,0
A3892,112,19,0,0,0,0,0
A3893,113,19,0,0,0,0,0
A3894,114,19,0,0,0,0,0
A3895,115,19,0,0,0,0,0
A3896,116,19,0,0,0,0,0
A3897,117,19,0,0,0,0,0
A3898,118,19,0,0,0,0,0
A3899,119,19,0,0,0,0,0
A3900,120,19,0,0,0,0,0
A3901,121,19,0,0,0,0,0
A3902,122,19,0,0,0,0,0
A3903,123,19,0,0,0,0,0
A3904,124,19,0,0,0,0,0
A3905,125,19,0,0,0,0,0
A3906,126,19,0,0,0,0,0
A3907,127,19,0,0,0,0,0
A3908,128,19,0,0,0,0,0
A3909,129,19,0,0,0,0,0
A3910,130,19,0,0,0,0,0
A3911,131,19,0,0,0,0,0
A3912,132,19,0,0,0,0,0
A3913,133,19,0,0,0,0,0
A3914,134,19,0,0,0,0,0
A3915,135,19,0,0,0,0,0
A3916,136,19,0,0,0,0,0
A3917,137,19,0,0,0,0,0
A3918,138,19,0,0,0,0,0
A3919,139,19,0,0,0,0,0
A3920,140,19,0,0,0,0,0
A3921,141,19,0,0,0,0,0
A3922,142,19,0,0,0,0,0
A3923,143,19,0,0,0,0,0
A3924,144,19,0,0,0,0,0
A3925,145,19,0,0,0,0,0
A3926,146,19,0,0,0,0,0
A3927,147,19,0,0,0,0,0
A3928,148,19,0,0,0,0,0
A3929,149,19,0,0,0,0,0
A3930,150,19,0,0,0,0,0
A3931,151,19,0,0,0,0,0
A3932,152,19,0,0,0,0,0
A3933,153,19,0,0,0,0,0
A3934,154,19,0,0,0,0,0
A3935,155,19,0,0,0,0,0
A3936,156,19,0,0,0,0,0
A3937,157,19,0,0,0,0,0
A3938,158,19,0,0,0,0,0
A3939,159,19,0,0,0,0,0
A3940,160,19,0,0,0,0,0
A3941,161,19,0,0,0,0,0
A3942,162,19,0,0,0,0,0
A3943,163,19,0,0,0,0,0
A3944,164,19,0,0,0,0,0
A3945,165,19,0,0,0,0,0
A3946,166,19,0,0,0,0,0
A3947,167,19,0,0,0,0,0
A3948,168,19,0,0,0,0,0
A3949,169,19,0,0,0,0,0
A3950,170,19,0,0,0,0,0
A3951,171,19,0,0,0,0,0
A3952,172,19,0,0,0,0,0
A3953,173,19,0,0,0,0,0
A3954,174,19,0,0,0,0,0
A3955,175,19,0,0,0,0,0
A3956,176,19,0,0,0,0,0
A3957,177,19,0,0,0,0,0
A3958,178,19,0,0,0,0,0
A3959,179,19,0,0,0,0,0
A3960,180,19,0,0,0,0,0
A3961,181,19,0,0,0,0,0
A3962,182,19,0,0,0,0,0
A3963,183,19,0,0,0,0,0
A3964,184,19,0,0,0,0,0
A3965,185,19,0,0,0,0,0
A3966,186,19,0,0,0,0,0
A3967,187,19,0,0,0,0,0
A3968,188,19,0,0,0,0,0
A3969,189,19,0,0,0,0,0
A3970,190,19,0,0,0,0,0
A3971,191,19,0,0,0,0,0
A3972,192,19,0,0,0,0,0
A3973,193,19,0,0,0,0,0
A3974,194,19,0,0,0,0,0
A3975,195,19,0,0,0,0,0
A3976,196,19,0,0,0,0,0
A3977,197,19,0,0,0,0,0
A3978,198,19,0,0,0,0,0
A3979,199,19,0,0,0,0,0
A3980,200,19,0,0,0,0,0
A3981,201,19,0,0,0,0,0
A3982,202,19,0,0,0,0,0
A3983,203,19,0,0,0,0,0
A3984,204,19,0,0,0,0,0
A3985,205,19,0,0,0,0,0
A3986,206,19,0,0,0,0,0
A3987,207,19,0,0,0,0,0
A3988,208,19,0,0,0,0,0
A3989,209,19,0,0,0,0,0
A3990,210,19,0,0,0,0,0
A3991,1,20,0,0,0,0,0
A3992,2,20,0,0,0,0,0
A3993,3,20,0,0,0,0,0
A3994,4,20,0,0,0,0,0
A3995,5,20,0,0,0,0,0
A3996,6,20,0,0,0,0,0
A3997,7,20,0,0,0,0,0
A3998,8,20,0,0,0,0,0
A3999,9,20,0,0,0,0,0
A4000,10,20,0,0,0,0,0
A4001,11,20,0,0,0,0,0
A4002,12,20,0,0,0,0,0
A4003,13,20,0,0,0,0,0
A4004,14,20,0,0,0,0,0
A4005,15,20,0,0,0,0,0
A4006,16,20,0,0,0,0,0
A4007,17,20,0,0,0,0,0
A4008,18,20,0,0,0,0,0
A4009,19,20,0,0,0,0,0
A4010,20,20,0,0,0,0,0
A4011,21,20,0,0,0,0,0
A4012,22,20,0,0,0,0,0
A4013,23,20,0,0,0,0,0
A4014,24,20,0,0,0,0,0
A4015,25,20,0,0,0,0,0
A4016,26,20,0,0,0,0,0
A4017,27,20,0,0,0,0,0
A4018,28,20,0,0,0,0,0
A4019,29,20,0,0,0,0,0
A4020,30,20,0,0,0,0,0
A4021,31,20,0,0,0,0,0
A4022,32,20,0,0,0,0,0
A4023,33,20,0,0,0,0,0
A4024,34,20,0,0,0,0,0
A4025,35,20,0,0,0,0,0
A4026,36,20,0,0,0,0,0
A4027,37,20,0,0,0,0,0
A4028,38,20,0,0,0,0,0
A4029,39,20,0,0,0,0,0
A4030,40,20,0,0,0,0,0
A4031,41,20,0,0,0,0,0
A4032,42,20,0,0,0,0,0
A4033,43,20,0,0,0,0,0
A4034,44,20,0,0,0,0,0
A4035,45,20,0,0,0,0,0
A4036,46,20,0,0,0,0,0
A4037,47,20,0,0,0,0,0
A4038,48,20,0,0,0,0,0
A4039,49,20,0,0,0,0,0
A4040,50,20,0,0,0,0,0
A4041,51,20,0,0,0,0,0
A4042,52,20,0,0,0,0,0
A4043,53,20,0,0,0,0,0
A4044,54,20,0,0,0,0,0
A4045,55,20,0,0,0,0,0
A4046,56,20,0,0,0,0,0
A4047,57,20,0,0,0,0,0
A4048,58,20,95040,78120,92520,41.04,5.4
A4049,59,20,95040,78120,92520,41.04,5.4
A4050,60,20,0,0,0,0,0
A4051,61,20,0,0,0,0,0
A4052,62,20,0,0,0,0,0
A4053,63,20,0,0,0,0,0
A4054,64,20,95040,78120,92520,41.04,5.4
A4055,65,20,95040,78120,92520,41.04,5.4
A4056,66,20,0,0,0,0,0
A4057,67,20,0,0,0,0,0
A4058,68,20,0,0,0,0,0
A4059,69,20,0,0,0,0,0
A4060,70,20,0,0,0,0,0
A4061,71,20,0,0,0,0,0
A4062,72,20,0,0,0,0,0
A4063,73,20,0,0,0,0,0
A4064,74,20,0,0,0,0,0
A4065,75,20,0,0,0,0,0
A4066,76,20,0,0,0,0,0
A4067,77,20,0,0,0,0,0
A4068,78,20,0,0,0,0,0
A4069,79,20,0,0,0,0,0
A4070,80,20,0,0,0,0,0
A4071,81,20,0,0,0,0,0
A4072,82,20,0,0,0,0,0
A4073,83,20,0,0,0,0,0
A4074,84,20,0,0,0,0,0
A4075,85,20,0,0,0,0,0
A4076,86,20,0,0,0,0,0
A4077,87,20,0,0,0,0,0
A4078,88,20,0,0,0,0,0
A4079,89,20,0,0,0,0,0
A4080,90,20,0,0,0,0,0
A4081,91,20,0,0,0,0,0
A4082,92,20,0,0,0,0,0
A4083,93,20,0,0,0,0,0
A4084,94,20,0,0,0,0,0
A4085,95,20,0,0,0,0,0
A4086,96,20,0,0,0,0,0
A4087,97,20,0,0,0,0,0
A4088,98,20,0,0,0,0,0
A4089,99,20,0,0,0,0,0
A4090,100,20,0,0,0,0,0
A4091,101,20,0,0,0,0,0
A4092,102,20,0,0,0,0,0
A4093,103,20,20757,13188,21457,4.228,1.816
A4094,104,20,20757,13188,21457,4.228,1.816
A4095,105,20,20757,13188,21457,4.228,1.816
A4096,106,20,20757,13188,21457,4.228,1.816
A4097,107,20,0,0,0,0,0
A4098,108,20,0,0,0,0,0
A4099,109,20,7920,6510,7710,3.42,0.45
A4100,110,20,0,0,0,0,0
A4101,111,20,0,0,0,0,0
A4102,112,20,0,0,0,0,0
A4103,113,20,0,0,0,0,0
A4104,114,20,0,0,0,0,0
A4105,115,20,0,0,0,0,0
A4106,116,20,0,0,0,0,0
A4107,117,20,0,0,0,0,0
A4108,118,20,0,0,0,0,0
A4109,119,20,0,0,0,0,0
A4110,120,20,0,0,0,0,0
A4111,121,20,0,0,0,0,0
A4112,122,20,0,0,0,0,0
A4113,123,20,0,0,0,0,0
A4114,124,20,0,0,0,0,0
A4115,125,20,0,0,0,0,0
A4116,126,20,0,0,0,0,0
A4117,127,20,0,0,0,0,0
A4118,128,20,0,0,0,0,0
A4119,129,20,0,0,0,0,0
A4120,130,20,0,0,0,0,0
A4121,131,20,0,0,0,0,0
A4122,132,20,0,0,0,0,0
A4123,133,20,0,0,0,0,0
A4124,134,20,0,0,0,0,0
A4125,135,20,0,0,0,0,0
A4126,136,20,0,0,0,0,0
A4127,137,20,0,0,0,0,0
A4128,138,20,0,0,0,0,0
A4129,139,20,0,0,0,0,0
A4130,140,20,0,0,0,0,0
A4131,141,20,0,0,0,0,0
A4132,142,20,0,0,0,0,0
A4133,143,20,0,0,0,0,0
A4134,144,20,0,0,0,0,0
A4135,145,20,0,0,0,0,0
A4136,146,20,0,0,0,0,0
A4137,147,20,0,0,0,0,0
A4138,148,20,0,0,0,0,0
A4139,149,20,0,0,0,0,0
A4140,150,20,0,0,0,0,0
A4141,151,20,0,0,0,0,0
A4142,152,20,0,0,0,0,0
A4143,153,20,0,0,0,0,0
A4144,154,20,0,0,0,0,0
A4145,155,20,0,0,0,0,0
A4146,156,20,0,0,0,0,0
A4147,157,20,0,0,0,0,0
A4148,158,20,0,0,0,0,0
A4149,159,20,0,0,0,0,0
A4150,160,20,0,0,0,0,0
A4151,161,20,0,0,0,0,0
A4152,162,20,0,0,0,0,0
A4153,163,20,0,0,0,0,0
A4154,164,20,0,0,0,0,0
A4155,165,20,0,0,0,0,0
A4156,166,20,0,0,0,0,0
A4157,167,20,0,0,0,0,0
A4158,168,20,0,0,0,0,0
A4159,169,20,0,0,0,0,0
A4160,170,20,0,0,0,0,0
A4161,171,20,0,0,0,0,0
A4162,172,20,0,0,0,0,0
A4163,173,20,0,0,0,0,0
A4164,174,20,0,0,0,0,0
A4165,175,20,0,0,0,0,0
A4166,176,20,0,0,0,0,0
A4167,177,20,0,0,0,0,0
A4168,178,20,0,0,0,0,0
A4169,179,20,0,0,0,0,0
A4170,180,20,0,0,0,0,0
A4171,181,20,0,0,0,0,0
A4172,182,20,0,0,0,0,0
A4173,183,20,0,0,0,0,0
A4174,184,20,0,0,0,0,0
A4175,185,20,0,0,0,0,0
A4176,186,20,0,0,0,0,0
A4177,187,20,0,0,0,0,0
A4178,188,20,0,0,0,0,0
A4179,189,20,0,0,0,0,0
A4180,190,20,0,0,0,0,0
A4181,191,20,0,0,0,0,0
A4182,192,20,0,0,0,0,0
A4183,193,20,0,0,0,0,0
A4184,194,20,0,0,0,0,0
A4185,195,20,0,0,0,0,0
A4186,196,20,0,0,0,0,0
A4187,197,20,0,0,0,0,0
A4188,198,20,0,0,0,0,0
A4189,199,20,0,0,0,0,0
A4190,200,20,0,0,0,0,0
A4191,201,20,0,0,0,0,0
A4192,202,20,0,0,0,0,0
A4193,203,20,0,0,0,0,0
A4194,204,20,0,0,0,0,0
A4195,205,20,0,0,0,0,0
A4196,206,20,0,0,0,0,0
A4197,207,20,0,0,0,0,0
A4198,208,20,0,0,0,0,0
A4199,209,20,0,0,0,0,0
A4200,210,20,0,0,0,0,0
A4201,1,21,0,0,0,0,0
A4202,2,21,0,0,0,0,0
A4203,3,21,0,0,0,0,0
A4204,4,21,0,0,0,0,0
A4205,5,21,0,0,0,0,0
A4206,6,21,0,0,0,0,0
A4207,7,21,0,0,0,0,0
A4208,8,21,0,0,0,0,0
A4209,9,21,0,0,0,0,0
A4210,10,21,0,0,0,0,0
A4211,11,21,0,0,0,0,0
A4212,12,21,0,0,0,0,0
A4213,13,21,0,0,0,0,0
A4214,14,21,0,0,0,0,0
A4215,15,21,0,0,0,0,0
A4216,16,21,0,0,0,0,0
A4217,17,21,0,0,0,0,0
A4218,18,21,0,0,0,0,0
A4219,19,21,0,0,0,0,0
A4220,20,21,0,0,0,0,0
A4221,21,21,0,0,0,0,0
A4222,22,21,0,0,0,0,0
A4223,23,21,0,0,0,0,0
A4224,24,21,0,0,0,0,0
A4225,25,21,0,0,0,0,0
A4226,26,21,0,0,0,0,0
A4227,27,21,0,0,0,0,0
A4228,28,21,0,0,0,0,0
A4229,29,21,0,0,0,0,0
A4230,30,21,0,0,0,0,0
A4231,31,21,0,0,0,0,0
A4232,32,21,0,0,0,0,0
A4233,33,21,0,0,0,0,0
A4234,34,21,0,0,0,0,0
A4235,35,21,0,0,0,0,0
A4236,36,21,0,0,0,0,0
A4237,37,21,0,0,0,0,0
A4238,38,21,0,0,0,0,0
A4239,39,21,0,0,0,0,0
A4240,40,21,0,0,0,0,0
A4241,41,21,0,0,0,0,0
A4242,42,21,0,0,0,0,0
A4243,43,21,0,0,0,0,0
A4244,44,21,0,0,0,0,0
A4245,45,21,0,0,0,0,0
A4246,46,21,0,0,0,0,0
A4247,47,21,0,0,0,0,0
A4248,48,21,0,0,0,0,0
